date,areaCode,cumCasesBySpecimenDate,newCasesBySpecimenDate
28/12/2020,E10000021,21853,465
28/12/2020,E10000014,29146,1032
28/12/2020,E06000036,3514,153
28/12/2020,E09000002,11741,405
28/12/2020,E09000022,12064,345
28/12/2020,E06000003,5434,60
28/12/2020,E06000012,6014,36
28/12/2020,E06000045,6160,192
28/12/2020,E10000003,12031,345
28/12/2020,E08000025,53310,681
28/12/2020,E06000050,11863,208
28/12/2020,E06000056,7783,208
28/12/2020,E09000025,17465,613
28/12/2020,E06000041,4346,143
28/12/2020,E06000052,5666,249
28/12/2020,E10000008,11977,176
28/12/2020,E09000014,10668,326
28/12/2020,E06000023,18573,207
28/12/2020,E09000032,11826,359
28/12/2020,E09000021,6766,164
28/12/2020,E06000011,12137,119
28/12/2020,E09000003,15335,511
28/12/2020,E09000018,10991,324
28/12/2020,E06000001,5381,110
28/12/2020,E08000026,11924,212
28/12/2020,E09000007,7399,226
28/12/2020,E10000031,17233,285
28/12/2020,E06000058,9917,297
28/12/2020,E06000018,19820,156
28/12/2020,E09000004,12383,319
28/12/2020,E08000035,41183,325
28/12/2020,E06000054,7632,179
28/12/2020,E10000034,15099,246
28/12/2020,E06000004,9527,110
28/12/2020,E09000023,10362,326
28/12/2020,E06000039,7063,179
28/12/2020,E08000006,15277,88
28/12/2020,E08000024,13320,189
28/12/2020,E06000019,3444,86
28/12/2020,E10000017,59103,605
28/12/2020,E09000028,11095,351
27/12/2020,N09000001,4459,71
27/12/2020,N09000006,3291,108
27/12/2020,N09000008,4239,65
27/12/2020,W06000011,13588,160
27/12/2020,N09000007,4488,81
27/12/2020,S12000014,2633,30
27/12/2020,N09000011,3165,34
27/12/2020,S12000035,868,7
27/12/2020,W06000022,7775,116
27/12/2020,E08000019,29259,195
27/12/2020,W06000009,2044,36
27/12/2020,E06000022,4605,59
27/12/2020,E10000013,12211,243
27/12/2020,W06000021,2944,61
27/12/2020,S12000006,1475,85
27/12/2020,W06000001,1132,29
27/12/2020,N09000005,8263,125
27/12/2020,W06000023,2363,37
27/12/2020,W06000006,6205,136
27/12/2020,S12000050,11943,142
27/12/2020,E08000032,33109,153
27/12/2020,E08000028,16086,226
27/12/2020,W06000013,9098,235
27/12/2020,E09000019,7731,281
27/12/2020,W06000018,9910,152
27/12/2020,S12000017,1090,25
27/12/2020,S12000018,1355,49
27/12/2020,W06000024,5252,83
27/12/2020,E08000014,11965,160
27/12/2020,N09000004,4382,56
27/12/2020,S12000042,4059,74
27/12/2020,E08000009,10285,83
27/12/2020,W06000003,2184,18
27/12/2020,E10000030,34703,1258
27/12/2020,S12000028,2366,22
27/12/2020,E06000044,7114,214
27/12/2020,N09000009,6224,103
27/12/2020,S12000026,1448,51
27/12/2020,S12000008,3293,48
27/12/2020,S12000038,5825,77
27/12/2020,W06000020,4521,94
27/12/2020,E06000051,7091,96
27/12/2020,N09000003,13989,155
27/12/2020,E08000008,11700,81
27/12/2020,S12000045,3065,28
27/12/2020,E06000027,2250,31
27/12/2020,N09000002,6837,157
27/12/2020,E08000007,12523,119
27/12/2020,N09000010,5712,102
27/12/2020,W06000005,4771,123
27/12/2020,E06000031,7183,121
27/12/2020,S12000039,2472,36
27/12/2020,E06000046,1541,18
27/12/2020,E06000006,5591,78
27/12/2020,E09000006,12781,581
27/12/2020,E08000029,7695,109
27/12/2020,E06000014,6898,133
27/12/2020,S12000034,2777,78
27/12/2020,E08000021,17430,65
27/12/2020,E06000005,4267,45
27/12/2020,E08000018,13390,114
27/12/2020,E06000026,5181,99
27/12/2020,E08000036,15998,112
27/12/2020,E08000002,11517,102
27/12/2020,S12000023,39,0
27/12/2020,E10000028,33977,441
27/12/2020,W06000010,7418,136
27/12/2020,S12000036,10021,136
27/12/2020,S12000047,6043,55
27/12/2020,E09000005,12409,438
27/12/2020,S12000040,4246,41
27/12/2020,E08000034,22220,116
27/12/2020,W06000012,8933,117
27/12/2020,S12000020,396,11
27/12/2020,E06000020,5255,53
27/12/2020,E06000037,3152,98
27/12/2020,E09000010,15418,554
27/12/2020,E08000016,12268,99
27/12/2020,E09000013,6596,186
27/12/2020,E09000026,17644,659
27/12/2020,S12000005,1079,9
27/12/2020,E06000040,4276,162
27/12/2020,E06000055,6014,216
27/12/2020,E06000025,8283,131
27/12/2020,S12000029,11572,94
27/12/2020,S12000033,3942,65
27/12/2020,S12000010,1609,27
27/12/2020,W06000004,2451,54
27/12/2020,S12000030,1696,28
27/12/2020,S12000021,3284,58
27/12/2020,W06000019,4926,75
27/12/2020,E09000029,7557,346
27/12/2020,E10000019,24826,321
27/12/2020,W06000014,4890,131
27/12/2020,S12000013,94,0
27/12/2020,E08000022,8043,59
27/12/2020,E06000013,6029,71
27/12/2020,E09000020,4653,138
27/12/2020,E06000030,5637,138
27/12/2020,E09000017,12229,434
27/12/2020,E08000015,11852,194
27/12/2020,W06000008,1182,24
27/12/2020,E06000007,10055,149
27/12/2020,E09000015,10145,379
27/12/2020,S12000027,96,2
27/12/2020,W06000016,16798,240
27/12/2020,S12000048,2289,31
27/12/2020,E08000004,16590,81
27/12/2020,E09000030,15419,602
27/12/2020,E06000021,12599,120
27/12/2020,E06000057,10938,130
27/12/2020,S12000011,2760,35
27/12/2020,E08000010,19041,139
27/12/2020,W06000002,1726,12
27/12/2020,E06000038,4963,122
27/12/2020,E06000010,12741,92
27/12/2020,E06000047,23581,283
27/12/2020,E10000007,26984,347
27/12/2020,E08000033,9569,75
27/12/2020,W06000015,19014,279
27/12/2020,E10000025,16474,432
27/12/2020,E06000009,6169,45
27/12/2020,E08000011,8719,99
27/12/2020,E09000009,13766,412
27/12/2020,S12000049,24300,260
27/12/2020,E10000015,36767,1392
27/12/2020,E06000035,16002,487
27/12/2020,E10000024,30108,372
27/12/2020,E06000059,4538,124
27/12/2020,E10000006,13448,330
27/12/2020,E08000027,13773,195
27/12/2020,E08000023,7446,93
27/12/2020,E10000002,14961,526
27/12/2020,E10000018,25500,304
27/12/2020,E08000017,14606,153
27/12/2020,E06000034,9401,371
27/12/2020,E06000008,11483,108
27/12/2020,E08000037,9101,101
27/12/2020,E10000011,13752,425
27/12/2020,E09000031,12990,449
27/12/2020,E06000042,9581,298
27/12/2020,E06000015,10119,134
27/12/2020,E09000033,7359,213
27/12/2020,E06000024,5595,110
27/12/2020,E08000003,35349,210
27/12/2020,E06000043,6469,211
27/12/2020,E06000033,7514,317
27/12/2020,E09000027,5882,196
27/12/2020,E08000012,27100,236
27/12/2020,E10000012,55735,2368
27/12/2020,S12000041,1540,50
27/12/2020,E09000012,11544,408
27/12/2020,E09000008,14254,568
27/12/2020,S12000019,1841,33
27/12/2020,E10000029,12648,386
27/12/2020,E09000016,15949,523
27/12/2020,E09000011,10319,411
27/12/2020,E08000030,12245,161
27/12/2020,E06000016,21724,213
27/12/2020,E10000027,9085,281
27/12/2020,E10000020,17509,502
27/12/2020,E08000031,11710,245
27/12/2020,E06000017,703,14
27/12/2020,E06000002,6907,89
27/12/2020,E08000005,14610,95
27/12/2020,E06000032,9586,216
27/12/2020,E10000016,67307,1683
27/12/2020,E08000001,17013,67
27/12/2020,E06000049,11800,207
27/12/2020,E09000024,7909,304
27/12/2020,E08000013,8773,63
27/12/2020,E10000032,16196,566
27/12/2020,E10000023,16899,255
27/12/2020,E10000021,21388,544
27/12/2020,E10000014,28114,870
27/12/2020,E06000036,3361,130
27/12/2020,E09000002,11336,473
27/12/2020,E09000022,11719,378
27/12/2020,E06000003,5374,60
27/12/2020,E06000012,5978,25
27/12/2020,E06000045,5968,194
27/12/2020,E10000003,11686,408
27/12/2020,E08000025,52629,724
27/12/2020,E06000050,11655,214
27/12/2020,E06000056,7575,254
27/12/2020,E09000025,16852,702
27/12/2020,E06000041,4203,140
27/12/2020,E06000052,5417,218
27/12/2020,E10000008,11801,150
27/12/2020,E09000014,10342,433
27/12/2020,E06000023,18366,218
27/12/2020,E09000032,11467,336
27/12/2020,E09000021,6602,193
27/12/2020,E06000011,12018,102
27/12/2020,E09000003,14824,635
27/12/2020,E09000018,10667,389
27/12/2020,E06000001,5271,114
27/12/2020,E08000026,11712,151
27/12/2020,E09000007,7173,255
27/12/2020,E10000031,16948,290
27/12/2020,E06000058,9620,206
27/12/2020,E06000018,19664,142
27/12/2020,E09000004,12064,463
27/12/2020,E08000035,40858,263
27/12/2020,E06000054,7453,215
27/12/2020,E10000034,14853,276
27/12/2020,E06000004,9417,107
27/12/2020,E09000023,10036,434
27/12/2020,E06000039,6884,186
27/12/2020,E08000006,15189,84
27/12/2020,E08000024,13131,137
27/12/2020,E06000019,3358,66
27/12/2020,E10000017,58498,574
27/12/2020,E09000028,10744,372
26/12/2020,N09000001,4388,59
26/12/2020,N09000006,3183,70
26/12/2020,N09000008,4174,48
26/12/2020,W06000011,13428,119
26/12/2020,N09000007,4407,54
26/12/2020,S12000014,2603,24
26/12/2020,N09000011,3131,37
26/12/2020,S12000035,861,4
26/12/2020,W06000022,7659,102
26/12/2020,E08000019,29064,169
26/12/2020,W06000009,2008,31
26/12/2020,E06000022,4546,55
26/12/2020,E10000013,11968,222
26/12/2020,W06000021,2883,38
26/12/2020,S12000006,1390,21
26/12/2020,W06000001,1103,13
26/12/2020,N09000005,8138,80
26/12/2020,W06000023,2326,31
26/12/2020,W06000006,6069,127
26/12/2020,S12000050,11801,94
26/12/2020,E08000032,32956,128
26/12/2020,E08000028,15860,210
26/12/2020,E09000019,7450,276
26/12/2020,W06000013,8863,169
26/12/2020,W06000018,9758,116
26/12/2020,S12000017,1065,21
26/12/2020,S12000018,1306,20
26/12/2020,W06000024,5169,50
26/12/2020,N09000004,4326,41
26/12/2020,E08000014,11805,94
26/12/2020,S12000042,3985,54
26/12/2020,E08000009,10202,98
26/12/2020,W06000003,2166,14
26/12/2020,E10000030,33445,1137
26/12/2020,S12000028,2344,19
26/12/2020,W06000002,1714,14
26/12/2020,E06000044,6900,158
26/12/2020,N09000009,6121,56
26/12/2020,S12000026,1397,21
26/12/2020,S12000008,3245,36
26/12/2020,S12000038,5748,46
26/12/2020,W06000020,4427,70
26/12/2020,E06000051,6995,80
26/12/2020,N09000003,13834,116
26/12/2020,E08000008,11619,64
26/12/2020,S12000045,3037,25
26/12/2020,E06000027,2219,14
26/12/2020,N09000002,6680,82
26/12/2020,E08000007,12404,115
26/12/2020,N09000010,5610,60
26/12/2020,W06000005,4648,93
26/12/2020,E06000031,7062,138
26/12/2020,S12000039,2436,16
26/12/2020,E06000006,5513,50
26/12/2020,E06000046,1523,70
26/12/2020,E09000006,12200,448
26/12/2020,E08000029,7586,79
26/12/2020,E06000014,6765,104
26/12/2020,S12000034,2699,47
26/12/2020,E08000021,17365,64
26/12/2020,E06000005,4222,28
26/12/2020,E08000018,13276,77
26/12/2020,E06000026,5082,55
26/12/2020,E08000036,15886,113
26/12/2020,E08000002,11415,56
26/12/2020,S12000023,39,0
26/12/2020,E10000028,33536,406
26/12/2020,W06000010,7282,97
26/12/2020,S12000036,9885,91
26/12/2020,S12000047,5988,71
26/12/2020,E09000005,11971,454
26/12/2020,S12000040,4205,13
26/12/2020,E08000034,22104,92
26/12/2020,S12000020,385,8
26/12/2020,E06000020,5202,48
26/12/2020,E06000037,3054,69
26/12/2020,W06000012,8816,104
26/12/2020,E09000010,14864,570
26/12/2020,E08000016,12169,102
26/12/2020,E09000013,6410,158
26/12/2020,E09000026,16985,571
26/12/2020,S12000005,1070,8
26/12/2020,E06000040,4114,154
26/12/2020,E06000055,5798,139
26/12/2020,E06000025,8152,85
26/12/2020,S12000029,11478,59
26/12/2020,S12000033,3877,39
26/12/2020,S12000010,1582,17
26/12/2020,W06000004,2397,39
26/12/2020,S12000030,1668,11
26/12/2020,S12000021,3226,20
26/12/2020,W06000019,4851,61
26/12/2020,E09000029,7211,266
26/12/2020,E10000019,24505,242
26/12/2020,W06000014,4759,95
26/12/2020,S12000013,94,0
26/12/2020,E08000022,7984,59
26/12/2020,E06000013,5958,40
26/12/2020,E06000030,5499,125
26/12/2020,E09000020,4515,119
26/12/2020,E09000017,11795,383
26/12/2020,E08000015,11658,151
26/12/2020,W06000008,1158,10
26/12/2020,E06000007,9906,94
26/12/2020,E09000015,9766,357
26/12/2020,S12000027,94,7
26/12/2020,W06000016,16558,174
26/12/2020,S12000048,2258,37
26/12/2020,E08000004,16509,60
26/12/2020,E09000030,14817,468
26/12/2020,E06000021,12479,67
26/12/2020,E06000057,10808,110
26/12/2020,S12000011,2725,28
26/12/2020,E08000010,18902,114
26/12/2020,E06000038,4841,113
26/12/2020,E06000010,12649,91
26/12/2020,E06000047,23298,209
26/12/2020,E10000007,26637,263
26/12/2020,E08000033,9494,53
26/12/2020,W06000015,18735,231
26/12/2020,E10000025,16042,384
26/12/2020,E06000009,6124,49
26/12/2020,E08000011,8620,37
26/12/2020,E09000009,13354,393
26/12/2020,S12000049,24040,155
26/12/2020,E10000015,35375,1278
26/12/2020,E06000035,15515,403
26/12/2020,E10000024,29736,318
26/12/2020,E06000059,4414,110
26/12/2020,E10000006,13118,204
26/12/2020,E08000027,13578,167
26/12/2020,E08000023,7353,64
26/12/2020,E10000002,14435,494
26/12/2020,E10000018,25196,236
26/12/2020,E08000017,14453,126
26/12/2020,E06000034,9030,334
26/12/2020,E06000008,11375,97
26/12/2020,E08000037,9000,85
26/12/2020,E10000011,13327,448
26/12/2020,E09000031,12541,437
26/12/2020,E06000042,9283,314
26/12/2020,E06000015,9985,114
26/12/2020,E09000033,7146,178
26/12/2020,E06000024,5485,78
26/12/2020,E08000003,35139,143
26/12/2020,E06000043,6258,184
26/12/2020,E06000033,7197,216
26/12/2020,E09000027,5686,192
26/12/2020,E08000012,26864,153
26/12/2020,E10000012,53367,2050
26/12/2020,S12000041,1490,25
26/12/2020,E09000012,11136,335
26/12/2020,E09000008,13686,477
26/12/2020,S12000019,1808,18
26/12/2020,E10000029,12262,338
26/12/2020,E09000016,15426,432
26/12/2020,E09000011,9908,378
26/12/2020,E08000030,12084,131
26/12/2020,E06000016,21511,155
26/12/2020,E10000027,8804,223
26/12/2020,E10000020,17007,490
26/12/2020,E08000031,11465,162
26/12/2020,E06000017,689,8
26/12/2020,E06000002,6818,45
26/12/2020,E08000005,14515,71
26/12/2020,E06000032,9370,187
26/12/2020,E10000016,65624,1450
26/12/2020,E08000001,16946,102
26/12/2020,E06000049,11593,165
26/12/2020,E09000024,7605,305
26/12/2020,E10000032,15630,533
26/12/2020,E08000013,8710,63
26/12/2020,E10000023,16644,230
26/12/2020,E10000021,20844,366
26/12/2020,E10000014,27244,817
26/12/2020,E06000036,3231,149
26/12/2020,E09000002,10863,410
26/12/2020,E09000022,11341,353
26/12/2020,E06000003,5314,36
26/12/2020,E06000012,5953,19
26/12/2020,E06000045,5774,164
26/12/2020,E10000003,11278,333
26/12/2020,E08000025,51905,637
26/12/2020,E06000050,11441,145
26/12/2020,E06000056,7321,232
26/12/2020,E09000025,16150,587
26/12/2020,E06000041,4063,137
26/12/2020,E06000052,5199,217
26/12/2020,E10000008,11651,156
26/12/2020,E09000014,9909,385
26/12/2020,E06000023,18148,155
26/12/2020,E09000032,11131,338
26/12/2020,E09000021,6409,197
26/12/2020,E06000011,11916,114
26/12/2020,E09000003,14189,539
26/12/2020,E09000018,10278,417
26/12/2020,E06000001,5157,88
26/12/2020,E08000026,11561,147
26/12/2020,E09000007,6918,245
26/12/2020,E10000031,16658,203
26/12/2020,E06000058,9414,191
26/12/2020,E06000018,19522,158
26/12/2020,E09000004,11601,439
26/12/2020,E08000035,40595,201
26/12/2020,E06000054,7238,133
26/12/2020,E10000034,14577,203
26/12/2020,E06000004,9310,77
26/12/2020,E09000023,9602,362
26/12/2020,E06000039,6698,185
26/12/2020,E08000006,15105,57
26/12/2020,E08000024,12994,112
26/12/2020,E06000019,3292,55
26/12/2020,E10000017,57924,473
26/12/2020,E09000028,10372,383
25/12/2020,N09000001,4329,29
25/12/2020,N09000006,3113,25
25/12/2020,N09000008,4126,27
25/12/2020,W06000011,13309,59
25/12/2020,N09000007,4353,15
25/12/2020,S12000014,2579,11
25/12/2020,N09000011,3094,13
25/12/2020,S12000035,857,6
25/12/2020,W06000022,7557,32
25/12/2020,E08000019,28895,76
25/12/2020,W06000009,1977,6
25/12/2020,E06000022,4491,17
25/12/2020,E10000013,11746,84
25/12/2020,W06000021,2845,14
25/12/2020,S12000006,1369,14
25/12/2020,W06000001,1090,7
25/12/2020,N09000005,8058,51
25/12/2020,W06000023,2295,13
25/12/2020,W06000006,5942,34
25/12/2020,S12000050,11707,51
25/12/2020,E08000032,32828,58
25/12/2020,E08000028,15650,98
25/12/2020,E09000019,7174,86
25/12/2020,W06000018,9642,38
25/12/2020,W06000013,8694,57
25/12/2020,S12000017,1044,12
25/12/2020,S12000018,1286,11
25/12/2020,W06000024,5119,21
25/12/2020,N09000004,4285,28
25/12/2020,E08000014,11711,32
25/12/2020,E08000009,10104,35
25/12/2020,S12000042,3931,17
25/12/2020,W06000003,2152,6
25/12/2020,E10000030,32308,306
25/12/2020,S12000028,2325,10
25/12/2020,W06000002,1700,3
25/12/2020,E06000044,6742,65
25/12/2020,N09000009,6065,32
25/12/2020,S12000026,1376,15
25/12/2020,S12000008,3209,17
25/12/2020,S12000038,5702,27
25/12/2020,E06000051,6915,17
25/12/2020,N09000003,13718,41
25/12/2020,E08000008,11555,21
25/12/2020,S12000045,3012,9
25/12/2020,E06000027,2205,7
25/12/2020,E08000007,12289,44
25/12/2020,N09000002,6598,40
25/12/2020,N09000010,5550,36
25/12/2020,W06000005,4555,32
25/12/2020,E06000031,6924,43
25/12/2020,S12000039,2420,9
25/12/2020,E06000006,5463,13
25/12/2020,E06000046,1453,6
25/12/2020,E09000006,11752,161
25/12/2020,E08000029,7507,34
25/12/2020,E06000014,6661,35
25/12/2020,S12000034,2652,18
25/12/2020,E08000021,17301,20
25/12/2020,E06000005,4194,16
25/12/2020,E08000018,13199,38
25/12/2020,E06000026,5027,12
25/12/2020,E08000036,15773,29
25/12/2020,E08000002,11359,25
25/12/2020,S12000023,39,1
25/12/2020,E10000028,33130,137
25/12/2020,S12000036,9794,46
25/12/2020,E09000005,11517,145
25/12/2020,S12000047,5917,18
25/12/2020,S12000040,4192,5
25/12/2020,E08000034,22012,43
25/12/2020,S12000020,377,1
25/12/2020,E06000020,5154,12
25/12/2020,E06000037,2985,32
25/12/2020,W06000012,8712,39
25/12/2020,E09000010,14294,242
25/12/2020,E08000016,12067,38
25/12/2020,E09000013,6252,55
25/12/2020,E09000026,16414,243
25/12/2020,S12000005,1062,2
25/12/2020,E06000040,3960,45
25/12/2020,E06000055,5659,74
25/12/2020,E06000025,8067,30
25/12/2020,S12000029,11419,39
25/12/2020,S12000033,3838,16
25/12/2020,S12000010,1565,10
25/12/2020,W06000004,2358,6
25/12/2020,S12000030,1657,10
25/12/2020,S12000021,3206,9
25/12/2020,W06000019,4790,19
25/12/2020,E09000029,6945,103
25/12/2020,E10000019,24263,118
25/12/2020,W06000014,4664,27
25/12/2020,S12000013,94,0
25/12/2020,E08000022,7925,17
25/12/2020,E06000013,5918,17
25/12/2020,E09000020,4396,31
25/12/2020,E06000030,5374,42
25/12/2020,E09000017,11412,177
25/12/2020,E08000015,11507,40
25/12/2020,W06000008,1148,4
25/12/2020,E06000007,9812,24
25/12/2020,W06000010,7185,25
25/12/2020,S12000027,87,1
25/12/2020,E09000015,9409,142
25/12/2020,W06000016,16384,67
25/12/2020,S12000048,2221,7
25/12/2020,E08000004,16449,16
25/12/2020,E09000030,14349,227
25/12/2020,E06000021,12412,31
25/12/2020,E06000057,10698,31
25/12/2020,S12000011,2697,12
25/12/2020,E08000010,18788,39
25/12/2020,W06000020,4357,34
25/12/2020,E06000038,4728,51
25/12/2020,E06000010,12558,26
25/12/2020,E10000007,26374,75
25/12/2020,E08000033,9441,24
25/12/2020,W06000015,18504,59
25/12/2020,E10000025,15658,131
25/12/2020,E06000009,6075,15
25/12/2020,E08000011,8583,4
25/12/2020,E09000009,12961,171
25/12/2020,S12000049,23885,100
25/12/2020,E10000015,34097,471
25/12/2020,E06000035,15112,121
25/12/2020,E10000024,29418,84
25/12/2020,E06000059,4304,39
25/12/2020,E10000006,12914,71
25/12/2020,E08000027,13411,62
25/12/2020,E08000023,7289,21
25/12/2020,E10000002,13941,170
25/12/2020,E10000018,24960,83
25/12/2020,E08000017,14327,27
25/12/2020,E06000034,8696,91
25/12/2020,E06000008,11278,30
25/12/2020,E08000037,8915,32
25/12/2020,E10000011,12879,117
25/12/2020,E09000031,12104,120
25/12/2020,E06000042,8969,155
25/12/2020,E06000015,9871,43
25/12/2020,E09000033,6968,81
25/12/2020,E06000047,23089,69
25/12/2020,E06000024,5407,27
25/12/2020,E08000003,34996,62
25/12/2020,E06000043,6074,84
25/12/2020,E06000033,6981,69
25/12/2020,E09000027,5494,82
25/12/2020,E08000012,26711,46
25/12/2020,E10000012,51317,569
25/12/2020,S12000041,1465,6
25/12/2020,E09000012,10801,147
25/12/2020,E09000008,13209,174
25/12/2020,S12000019,1790,5
25/12/2020,E10000029,11924,93
25/12/2020,E09000016,14994,137
25/12/2020,E09000011,9530,131
25/12/2020,E08000030,11953,66
25/12/2020,E06000016,21356,90
25/12/2020,E10000027,8581,78
25/12/2020,E10000020,16517,128
25/12/2020,E08000031,11303,75
25/12/2020,E06000017,681,6
25/12/2020,E06000002,6773,16
25/12/2020,E08000005,14444,17
25/12/2020,E06000032,9183,48
25/12/2020,E10000016,64174,517
25/12/2020,E08000001,16844,49
25/12/2020,E06000049,11428,60
25/12/2020,E09000024,7300,83
25/12/2020,E08000013,8647,18
25/12/2020,E10000032,15097,169
25/12/2020,E10000023,16414,60
25/12/2020,E10000021,20478,137
25/12/2020,E10000014,26427,251
25/12/2020,E06000036,3082,34
25/12/2020,E09000002,10453,144
25/12/2020,E09000022,10988,129
25/12/2020,E06000003,5278,20
25/12/2020,E06000012,5934,3
25/12/2020,E06000045,5610,43
25/12/2020,E10000003,10945,80
25/12/2020,E08000025,51268,234
25/12/2020,E06000050,11296,55
25/12/2020,E06000056,7089,70
25/12/2020,E09000025,15563,237
25/12/2020,E06000041,3926,63
25/12/2020,E06000052,4982,35
25/12/2020,E10000008,11495,42
25/12/2020,E09000014,9524,138
25/12/2020,E06000023,17993,39
25/12/2020,E09000032,10793,90
25/12/2020,E09000021,6212,58
25/12/2020,E06000011,11802,23
25/12/2020,E09000003,13650,227
25/12/2020,E09000018,9861,153
25/12/2020,E06000001,5069,21
25/12/2020,E08000026,11414,73
25/12/2020,E09000007,6673,69
25/12/2020,E10000031,16455,72
25/12/2020,E06000058,9223,69
25/12/2020,E06000018,19364,60
25/12/2020,E09000004,11162,135
25/12/2020,E08000035,40394,93
25/12/2020,E06000054,7105,46
25/12/2020,E10000034,14374,75
25/12/2020,E06000004,9233,21
25/12/2020,E09000023,9240,117
25/12/2020,E06000039,6513,117
25/12/2020,E08000006,15048,24
25/12/2020,E08000024,12882,28
25/12/2020,E06000019,3237,23
